province;red;green;blue;x;x
11466;250;157;58;Navbahor;x
11467;206;237;161;Navoiy;x
11468;43;68;56;Muborak;x
11469;188;248;5;Nishon;x
11470;234;135;176;Chirakchi;x
11471;191;186;26;Shakhrisabz;x
11472;230;176;95;Yakkabog;x
11473;50;2;21;Guzar;x
11474;54;148;120;Pakhtachi;x
11475;228;4;30;Katta Kurgan;x
11476;170;178;58;Ishtikhon;x
11477;249;198;202;Toyloq;x
11478;62;242;4;Forish;x
11479;71;140;48;Gallaorol;x
11480;247;8;122;Jizzakh;x
11481;77;129;106;Pakhtakor;x
11482;86;105;140;Dustlik;x
11483;131;59;10;Zarbdar;x
11484;221;234;226;Yangiyer;x
11485;71;167;107;Guliston;x
11486;226;180;122;Sariosiyo;x
11487;188;63;33;Angren;x
11488;197;33;57;Bostanliq;x
11489;131;114;143;Chust;x
11490;50;33;66;Namangan;x
11491;200;220;156;Uchkuprik;x
11492;210;242;77;Margilan;x
11493;168;52;106;Andijan;x
11494;49;185;110;Xonobod;x
11495;242;127;98;Isfara;x
11496;21;114;92;Shaydon;x
11497;222;250;68;Ghafurov;x
11498;2;173;178;Istaravshan;x
11499;121;102;129;Ghonchi;x
11500;251;127;29;Panjakent;x
11501;205;47;68;Shahrinav;x
11502;104;212;76;Somoniyon;x
11503;225;73;74;Vahdat;x
11504;117;99;160;Gharm;x
11505;222;111;70;Jirgatol;x
11506;167;153;114;Qubodiyon;x
11507;96;104;140;Balkh;x
11508;212;11;217;Vakhsh;x
11509;191;39;37;Yovon;x
11510;108;60;31;Farkhor;x
11511;111;196;141;Norak;x
11512;35;67;61;Temurmalik;x
11513;8;103;10;Muminabad;x
11514;227;144;148;Tavildara;x
11515;42;23;34;Darvoz;x
11516;53;120;91;Vanj;x
11517;235;171;9;Ishkoshim;x
11518;137;45;91;Murghob;x
11519;88;62;47;Isfana;x
11520;195;211;211;Batken;x
11521;113;3;189;Pulgon;x
11522;211;179;116;Korgon;x
11523;108;19;14;Aravan;x
11524;107;175;52;Gulcha;x
11525;162;172;12;Massy;x
11526;130;219;119;Kerben;x
11527;206;155;178;Kanysh;x
11528;200;216;18;Pokrovka;x
11529;232;178;99;Kaindy;x
11530;151;236;44;Belovodskoye;x
11531;205;143;177;Toqmoq;x
11532;200;183;119;Narin;x
11533;254;2;1;At Bashi;x
11534;114;48;100;Colpon Ata;x
11535;162;52;82;Bokonbaev;x
11536;71;121;120;Kyzyl Suu;x
11537;163;197;187;Ak Suu;x
11538;249;139;69;Badghis;x
11539;51;7;64;Sheberghan;x
11540;33;154;145;Sari Pul;x
11541;123;154;55;Samangan;x
11542;97;27;51;Baghlan;x
11543;144;239;59;Panjshir;x
11544;45;101;87;Takhar;x
11545;223;106;72;Daykundi;x
11546;223;200;170;Urozgan;x
11547;102;45;95;Zabul;x
11548;183;46;21;Paktika;x
11549;73;218;89;Maidan;x
11550;37;39;90;Parwan;x
11551;229;169;201;Kapisa;x
11552;186;90;89;Logar;x
11553;219;62;49;Paktia;x
11554;144;104;93;Khost;x
11555;211;208;56;Laghman;x
11556;20;96;71;Kunar;x
11557;133;93;109;Nuristan;x
11558;161;153;84;Kolwa;x
11559;11;174;71;Turbat;x
11560;223;89;2;Bannajbur;x
11561;164;241;150;Khuzdar;x
11562;143;98;118;Magsi;x
11563;179;22;60;Lehri;x
11564;65;90;51;Sohbatpur;x
11565;8;45;28;Pishin;x
11566;58;8;40;Sibi;x
11567;191;189;174;Saifullah;x
11568;126;228;114;Loralai;x
11569;172;71;33;Kohlu;x
11570;242;214;251;Barkhan;x
11571;194;200;12;Karachi;x
11572;123;52;23;Jamshoro;x
11573;27;200;170;Badin;x
11574;67;25;67;Mirpur;x
11575;153;131;70;Sanghar;x
11576;220;38;88;Larkana;x
11577;91;145;127;Sukkur;x
11578;239;227;99;Bahawalnagar;x
11579;248;210;160;Muzaffargarh;x
11580;79;52;27;Sargodha;x
11581;126;209;186;Rawalpindi;x
11582;250;111;17;Hafizabad;x
11583;74;2;36;Gujranwala;x
11584;244;71;80;Sheikhupura;x
11585;155;56;39;Sahiwal;x
11586;69;151;146;Chiniot;x
11587;204;18;97;Vehari;x
11588;172;120;12;Tank;x
11589;232;160;146;Waziristan;x
11590;193;2;127;Miramshah;x
11591;235;137;97;Kurram;x
11592;147;21;77;Hangu;x
11593;176;190;45;Khyber;x
11594;59;33;40;Kohat;x
11595;157;176;171;Bajaur;x
11596;211;188;115;Mardan;x
11597;232;93;59;Nowshera;x
11598;210;42;17;Chitral;x
11599;142;101;47;Mingora;x
11600;200;42;109;Kohistan;x
11601;163;107;57;Buner;x
11602;120;192;136;Battagram;x
11603;21;46;28;Haripur;x
11604;199;190;143;Muzaffarabad;x
11605;200;93;30;Bagh;x
11606;51;29;106;Kotli;x
11607;248;29;29;Gahkuch;x
11608;98;209;29;Gilgit;x
11609;224;70;202;Eidgah;x
11610;247;202;47;Khaplu;x
11611;195;52;93;North Kobdo;x
11612;108;81;67;South Kobdo;x
11613;101;41;43;East Zagast;x
11614;178;195;88;East Dornogovi;x
11615;216;24;59;East Govi;x
11616;175;107;45;East Qaraqorum;x
11617;153;152;66;West Ih Huree;x
11618;63;73;92;Govisumber;x
11619;246;14;6;North Setsen;x
11620;187;101;93;Keedugu;x
11621;44;88;56;Ndar;x
11622;232;146;12;Luga;x
11623;74;5;75;Chess;x
11624;66;87;5;Njaareem;x
11625;193;239;40;Fatik;x
11626;195;40;144;Kafrin;x
11627;221;30;61;Seeju;x
11628;163;151;43;Siggcoor;x
11629;230;188;132;Faranah;x
11630;191;48;18;Mamou;x
11631;97;42;47;Boke;x
11632;231;106;0;Bafata;x
11633;153;238;172;Oio;x
11634;221;133;75;Cacheu;x
11635;57;98;121;Quinara;x
11636;182;229;114;Tombali;x
11637;40;51;13;Bissau;x
11638;96;33;45;Bijagos;x
11639;152;19;6;Falaba;x
11640;206;146;110;Koinadugu;x
11641;108;133;84;Kambia;x
11642;110;26;20;Karene;x
11643;75;138;138;Bombali;x
11644;215;240;139;Tonkolili;x
11645;196;8;18;Loko;x
11646;209;78;51;Kono;x
11647;85;21;74;Kailahun;x
11648;222;41;39;Kenema;x
11649;213;202;33;Bo;x
11650;111;245;140;Pujehun;x
11651;254;185;128;Bonthe;x
11652;197;149;171;Moyamba;x
11653;178;204;112;Voinjama;x
11654;249;151;131;Bopolu;x
11655;153;160;126;Piso;x
11656;128;76;97;Bomi;x
11657;167;63;11;Kakata;x
11658;32;91;14;Gbarnga;x
11659;225;205;217;Gbezohn;x
11660;177;200;91;Sanokwelleh;x
11661;135;11;206;Tchien;x
11662;245;140;48;Sinoe;x
11663;244;236;181;Neseme;x
11664;147;50;103;Klao;x
11665;72;82;13;Pleebo;x
11666;152;46;6;Woroba;x
11667;228;31;20;Man;x
11668;250;249;175;Daloa;x
11669;141;70;54;Yamoussoukro;x
11670;93;5;22;Dimbokro;x
11671;182;125;19;Nimba;x
11672;158;159;201;Gagnoa;x
11673;230;111;119;Dabou;x
11674;30;151;79;Abengourou;x
11675;229;235;53;Dioulasso;x
11676;204;89;12;Mouhoun;x
11677;5;188;80;Ziniare;x
11678;159;190;129;Koudougou;x
11679;145;115;51;Manga;x
11680;243;164;148;Damongo;x
11681;178;201;142;Bolgatanga;x
11682;166;48;16;Nalerigu;x
11683;154;89;4;Techiman;x
11684;153;166;35;Dambai;x
11685;0;167;124;Koforidua;x
11686;202;31;193;Goaso;x
11687;185;118;79;Wiawso;x
11688;99;46;51;Oguaa;x
11689;105;12;48;Ho;x
11690;227;149;79;Lome;x
11691;201;73;76;Sokode;x
11692;241;150;108;Kara;x
11693;67;82;51;Dapaong;x
11694;242;207;176;Carcassonne;x
11695;33;219;3;Salins;x
11696;112;18;46;Verdun;x
11697;197;197;45;Lille;x
11698;93;116;44;Forez;x
11699;129;185;56;Tunhe;x
11700;153;136;2;Jiamusi;x
11701;212;228;109;Jixi;x
11702;126;154;116;Qitaihe;x
11703;112;125;12;Fuerhe;x
11704;193;131;98;Siping;x
11705;128;19;116;Liaoyuan;x
11706;248;250;42;Tonghua;x
11707;187;64;23;Maolian;x
11708;115;26;14;Chaoyang;x
11709;31;17;10;Fuxin;x
11710;201;88;87;Tuhe;x
11711;43;126;45;Tieling;x
11712;238;56;39;Dongjing;x
11713;47;78;60;Anshan;x
11714;37;223;73;Haicheng;x
11715;209;173;121;Panjin;x
11716;227;149;68;Fushun;x
11717;238;31;96;South Hulunbur;x
11718;252;178;137;North Buteha;x
11719;231;252;99;South Buteha;x
11720;33;52;36;North Jirem;x
11721;202;125;19;Central Jirem;x
11722;63;122;105;North Ju Ud;x
11723;244;176;4;East Ereen;x
11724;192;158;121;East Xilin Gol;x
11725;46;4;103;West Khara Narin Ula;x
11726;52;15;24;Bayannur;x
11727;27;111;34;West Alxa;x
11728;178;242;39;Yuncheng;x
11729;234;83;86;Changzhi;x
11730;102;2;25;Luliang;x
11731;236;140;26;Jinzhong;x
11732;157;147;120;Yangquan;x
11733;100;32;6;Shuozhou;x
11734;191;80;50;Xingtai;x
11735;173;34;13;Hengshui;x
11736;167;202;9;Cangzhou;x
11737;243;68;243;Langfang;x
11738;248;175;151;Qinhuangdao;x
11739;242;221;32;Caozhou;x
11740;252;140;155;Zaozhuang;x
11741;87;127;64;Taian;x
11742;97;44;99;Liaocheng;x
11743;114;115;69;Dezhou;x
11744;179;86;8;Zibo;x
11745;135;53;109;Putai;x
11746;188;145;41;Linyi;x
11747;236;151;92;Rizhao;x
11748;154;192;78;Zhifu;x
11749;200;9;158;Weihaiwei;x
11750;204;248;101;Suqian;x
11751;212;203;161;Yandu;x
11752;99;82;61;Taizhou;x
11753;80;0;72;Nantong;x
11754;192;218;85;Jingkou;x
11755;141;52;97;Changzhou;x
11756;128;15;3;Wuxi;x
11757;185;53;17;Bozhou;x
11758;181;161;86;Huainan;x
11759;68;31;18;Chuzhou;x
11760;134;20;59;Bengbu;x
11761;173;128;13;Huaibei;x
11762;99;40;38;Huoshan;x
11763;224;146;24;Maanshan;x
11764;217;163;69;Wuhu;x
11765;126;190;142;Tongling;x
11766;20;131;61;Chizhou;x
11767;188;173;76;Jiaxing;x
11768;59;18;12;Huzhou;x
11769;238;77;107;Quzhou;x
11770;41;132;96;Lishui;x
11771;140;110;3;Taizhou;x
11772;193;159;81;Yongdong;x
11773;245;144;44;Jingdezhen;x
11774;15;148;66;Yingtan;x
11775;190;121;99;Jiujiang;x
11776;179;227;163;Yichun;x
11777;248;221;120;Xinyu;x
11778;97;92;45;Pingxiang;x
11779;247;80;48;Yihuang;x
11780;166;210;117;Sanming;x
11781;207;109;63;Xiamen;x
11782;197;60;114;Zhangzhou;x
11783;48;54;49;Putian;x
11784;148;227;51;Mindong;x
11785;199;233;138;Hebi;x
11786;209;13;19;Puyang;x
11787;213;51;160;Xinxiang;x
11788;139;33;78;Sanmenxia;x
11789;252;59;24;Jiyuan;x
11790;182;162;36;Jiaozuo;x
11791;168;132;99;Zhengzhou;x
11792;125;250;2;Xuchang;x
11793;223;86;57;Luohe;x
11794;202;133;14;Zhoukou;x
11795;179;3;58;Xinyang;x
11796;141;42;57;Pingdingshan;x
11797;131;149;109;Shiyan;x
11798;160;11;89;Shennongjia;x
11799;236;190;123;Enshi;x
11800;169;33;27;Jingmen;x
11801;251;223;34;Xiantao;x
11802;70;70;26;Suizhou;x
11803;64;194;112;Xiaogan;x
11804;54;108;21;Ezhou;x
11805;179;207;126;Huangshi;x
11806;233;142;22;Xianning;x
11807;249;53;67;Xiangxi;x
11808;229;242;7;Zhangjiajie;x
11809;109;197;77;Yiyang;x
11810;103;110;73;Yueyang;x
11811;212;141;74;Xiangtan;x
11812;228;195;156;Zhuzhou;x
11813;153;62;96;Chenzhou;x
11814;25;100;41;Yongzhou;x
11815;89;16;15;Loudi;x
11816;147;115;2;Huaihua;x
11817;177;93;83;Hezhou;x
11818;17;180;1;Hechi;x
11819;201;87;86;Tsungtso;x
11820;168;195;131;Fangchenggang;x
11821;16;119;80;Yamchow;x
11822;222;66;15;Laibin;x
11823;221;38;90;Guigang;x
11824;237;74;87;Watlam;x
11825;152;100;79;Tanchow;x
11826;161;67;83;Khenghai;x
11827;184;182;161;Tsingyun;x
11828;222;153;76;Mowming;x
11829;166;23;32;Wanfow;x
11830;252;253;184;Yeungkong;x
11831;65;69;27;Chiangmen;x
11832;22;236;12;Fatshan;x
11833;2;73;76;Chungshan;x
11834;200;20;64;Chuhai;x
11835;243;254;142;Tungkuan;x
11836;251;188;85;Shamchun;x
11837;171;120;42;Hoyun;x
11838;17;145;63;Swabue;x
11839;101;4;149;Meichow;x
11840;150;53;19;Kityang;x
11841;245;7;53;Shantow;x
11842;85;52;6;Hong Kong;x
11843;155;129;27;Xianyang;x
11844;233;138;94;Tongchuan;x
11845;238;155;6;Weinan;x
11846;244;15;50;Ankang;x
11847;218;102;74;Shangluo;x
11848;249;186;219;Yulin;x
11849;53;121;34;Shizuizi;x
11850;174;28;65;Wuzhong;x
11851;70;16;155;Zhongwei;x
11852;192;224;161;Guyuan;x
11853;56;78;29;Pingliang;x
11854;202;191;59;Longnan;x
11855;119;71;69;Dingxi;x
11856;216;28;43;Linxia;x
11857;215;216;165;Baiyin;x
11858;183;52;50;Jinchang;x
11859;161;134;95;Jiayuguan;x
11860;178;144;85;Haidong;x
11861;251;162;3;Qabqa;x
11862;233;160;131;Golog;x
11863;91;19;16;Bijie;x
11864;200;206;18;Liupanshui;x
11865;142;28;59;Anshun;x
11866;219;97;31;Xingyi;x
11867;175;250;39;Duyun;x
11868;245;212;145;Guangan;x
11869;59;170;94;Bazhong;x
11870;66;32;56;Guangyuan;x
11871;237;219;3;Mianyang;x
11872;157;250;103;Deyang;x
11873;146;146;165;Suining;x
11874;234;80;92;Meishan;x
11875;178;82;43;Ziyang;x
11876;178;196;80;Neijiang;x
11877;176;144;131;Zigong;x
11878;220;19;31;Yibin;x
11879;116;210;96;Yaan;x
11880;45;12;23;Panzhihua;x
11881;171;122;49;Chuxiong;x
11882;192;59;1;Longyang;x
11883;84;85;144;Lincang;x
11884;107;121;1;Qujing;x
11885;250;63;1;Yuxi;x
11886;201;206;89;Honghe;x
11887;234;90;46;East Hoboskar;x
11888;201;83;113;Karamay;x
11889;69;248;84;Wujiaqu;x
11890;204;156;157;Keriya;x
11891;163;4;54;Edala;x
11892;220;147;163;Akau;x
11893;173;154;147;Valangaw;x
11894;246;38;36;Sinkan;x
11895;42;136;18;Tirosen;x
11896;239;28;98;Ponkan;x
11897;81;158;120;Babuza;x
11898;219;187;110;Cou;x
11899;87;106;49;Kalingko;x
11900;31;108;88;Kabalan;x
11901;33;24;31;Taoka;x
11902;128;34;47;Teuxham;x
11903;85;127;5;Ketagalan;x
11904;238;171;1;Penghu;x
11905;235;126;68;Hyesan;x
11906;20;97;12;Yonghunghang;x
11907;160;149;132;Pyongsong;x
11908;243;49;21;Nampo;x
11909;172;54;69;Gaeju;x
11910;220;219;144;Kwara;x
11911;246;112;162;Ekiti;x
11912;116;56;79;Anambra;x
11913;136;246;55;Enugu;x
11914;235;57;46;Nasarawa;x
11915;175;8;54;Sokoto;x
11916;189;232;33;Ogun;x
11917;196;126;79;Bayelsa;x
11918;241;38;95;Owerri;x
11919;38;180;75;Abakaliki;x
11920;218;29;0;Umuahia;x
11921;18;19;6;Akwa Ibom;x
11922;106;197;30;Atakora;x
11923;144;11;163;Donga;x
11924;121;152;78;Abomey;x
11925;148;71;44;Kouffo;x
11926;189;154;62;Lokossa;x
11927;239;13;8;Allada;x
11928;222;201;94;Garoua;x
11929;68;130;41;Ngaoundere;x
11930;138;81;51;Bertoua;x
11931;197;191;151;Ebolowa;x
11932;105;52;92;Abakwa;x
11933;163;107;82;Bafoussam;x
11934;240;237;177;Buea;x
11935;227;164;76;Douala;x
11936;177;71;68;Ebibeyin;x
11937;191;111;28;Mongomo;x
11938;105;22;41;Djibloho;x
11939;6;141;46;Evinayong;x
11940;205;222;4;Bata;x
11941;196;175;64;Bioko;x
11942;177;54;18;Oyem;x
11943;172;196;119;Makokou;x
11944;171;213;24;Masuku;x
11945;117;121;40;Koulamoutou;x
11946;171;124;86;Lambarene;x
11947;169;2;63;Mouila;x
11948;22;116;86;Tchibanga;x
11949;215;163;94;Impfondo;x
11950;138;26;6;Ouesso;x
11951;165;184;211;Ewo;x
11952;2;225;28;Owando;x
11953;244;46;82;Djambala;x
11954;241;183;74;Sibiti;x
11955;158;108;82;Madingou;x
11956;181;219;80;Dolisie;x
11957;236;76;56;Ndjindji;x
11958;180;207;40;Nola;x
11959;1;149;89;Berberati;x
11960;253;153;88;Bouar;x
11961;79;95;56;Bozoum;x
11962;50;71;8;Mbaki;x
11963;207;209;114;Bossangoa;x
11964;245;84;7;Bandoro;x
11965;114;173;35;Sibut;x
11966;127;132;134;Ndele;x
11967;65;5;43;Vakaga;x
11968;104;48;48;Bambari;x
11969;146;132;7;Bria;x
11970;42;226;109;Mobaye;x
11971;52;13;91;Bangassou;x
11972;104;28;33;Obo;x
11973;174;226;176;Kibuye;x
11974;244;36;57;Byumba;x
11975;21;17;42;Nyabisindu;x
11976;213;174;25;Rwamagana;x
11977;164;32;5;Cibitoke;x
11978;198;85;59;Bubanza;x
11979;214;189;60;Kayanza;x
11980;174;207;126;Muramvya;x
11981;53;45;42;Ngozi;x
11982;198;205;29;Karuzi;x
11983;159;39;76;Kirundo;x
11984;129;63;8;Muyinga;x
11985;233;146;79;Cankuzo;x
11986;164;23;49;Ruyigi;x
11987;151;58;27;Gitega;x
11988;219;190;117;Mwaro;x
11989;85;9;7;Rumonge;x
11990;250;170;161;Makamba;x
11991;58;224;69;Rutana;x
11992;209;169;74;Hanseong;x
11993;62;21;106;Hanbat;x
11994;190;202;100;Gwangju;x
11995;243;189;20;Ulsan;x
11996;57;86;14;Daegu;x
11997;147;42;26;Tsushima;x
11998;177;149;90;Saga;x
11999;32;47;26;Sanuki;x
12000;148;41;44;Omi;x
12001;164;110;37;Noto;x
12002;162;223;98;Sado;x
12003;251;218;201;Saitama;x
12004;142;171;74;Minekoshi;x
12005;231;132;58;Maruyama;x
12006;201;23;0;Hiyama;x
12007;119;89;80;Ishikari;x
12008;104;3;35;Sorachi;x
12009;127;127;0;Iburi;x
12010;187;229;125;Hidaka;x
12011;16;64;7;Rumoi;x
12012;168;107;27;Soya;x
12013;241;229;11;Abashiri;x
12014;179;78;80;Kushiro;x
12015;253;185;157;Nemuro;x
12016;171;39;56;Anuradhapura;x
12017;240;155;94;Ratnapura;x
12018;102;186;118;Badulla;x
12019;241;120;66;Kargil;x
12020;109;113;77;Bandipore;x
12021;149;78;70;Kupwara;x
12022;55;94;73;Poonch;x
12023;182;124;81;Kulgam;x
12024;225;252;3;Anantnag;x
12025;210;8;236;Rajouri;x
12026;238;20;28;Ramban;x
12027;254;63;125;Kathua;x
12028;56;62;115;Chamba;x
12029;35;29;32;Kyelang;x
12030;96;123;21;Mandi;x
12031;249;192;24;Hamirpur;x
12032;250;102;68;Shimla;x
12033;206;157;20;Reckong Peo;x
12034;63;221;12;Uttarkashi;x
12035;199;31;16;Rudraprayag;x
12036;45;97;43;Haridwar;x
12037;224;127;11;Bageshwar;x
12038;109;228;109;Rudrapur;x
12039;242;94;42;Gurdaspur;x
12040;212;162;192;Amritsar;x
12041;157;118;111;Hoshiarpur;x
12042;18;241;20;Firozpur;x
12043;174;209;147;Faridkot;x
12044;221;52;66;Barnala;x
12045;135;59;8;Patiala;x
12046;216;219;86;Sirsa;x
12047;182;183;159;Jind;x
12048;158;208;206;Bhiwani;x
12049;98;123;39;Rohtak;x
12050;151;91;76;Rewari;x
12051;212;237;200;Gurugram;x
12052;253;117;56;Faridabad;x
12053;239;244;99;Karnal;x
12054;195;61;32;Kurukshetra;x
12055;111;105;69;Panchkula;x
12056;150;174;87;Saharanpur;x
12057;222;198;95;Baghpat;x
12058;150;59;38;Muzaffarnagar;x
12059;248;0;48;Bulandshahr;x
12060;165;249;60;Bijnor;x
12061;213;225;170;Budaun;x
12062;124;101;77;Shahjahanpur;x
12063;103;58;25;Sitapur;x
12064;202;167;90;Shrawasti;x
12065;143;39;35;Gonda;x
12066;232;9;43;Sultanpur;x
12067;132;182;36;Raebareli;x
12068;95;0;120;Pratapgarh;x
12069;237;60;27;Sonbhadra;x
12070;142;229;86;Mirzapur;x
12071;98;107;68;Azamgarh;x
12072;40;110;100;Mau;x
12073;115;112;19;Siddharthnagar;x
12074;174;36;66;Mahrajganj;x
12075;92;93;10;Kushinagar;x
12076;190;190;150;Aligarh;x
12077;71;185;143;Kasganj;x
12078;178;218;73;Hathras;x
12079;163;45;31;Farrukhabad;x
12080;169;143;2;Auraiya;x
12081;233;30;17;Kanpur;x
12082;249;171;101;Kaushambi;x
12083;104;216;33;Mahoba;x
12084;202;131;60;Lalitpur;x
12085;95;186;68;Ganganagar;x
12086;182;243;155;Pali;x
12087;141;47;77;Rajsamand;x
12088;152;45;26;Banswara;x
12089;205;234;33;Kota;x
12090;106;25;132;Jhalawar;x
12091;110;83;89;Tonk;x
12092;222;17;15;Karauli;x
12093;195;239;13;Dholpur;x
12094;236;135;58;Dausa;x
12095;156;176;38;Jhunjhunu;x
12096;23;116;67;Bhind;x
12097;254;206;161;Shivpuri;x
12098;90;152;146;Vidisha;x
12099;214;160;133;Chhatarpur;x
12100;211;30;15;Satna;x
12101;209;81;62;Sidhi;x
12102;204;240;197;Ratlam;x
12103;211;225;41;Jhabua;x
12104;93;120;3;Shajapur;x
12105;220;104;35;Sehore;x
12106;127;2;43;Raisen;x
12107;133;225;39;Chhindwara;x
12108;171;160;144;Seoni;x
12109;138;3;42;Balaghat;x
12110;183;53;45;Damoh;x
12111;235;162;28;Surajpur;x
12112;80;9;102;Balrampur;x
12113;221;174;167;Kabirdham;x
12114;136;173;120;Janjgir;x
12115;113;93;9;Raigarh;x
12116;54;45;68;Rajnandgaon;x
12117;62;34;33;Durg;x
12118;122;13;44;Dhamtari;x
12119;239;202;213;Kondagaon;x
12120;252;10;7;Dakshin Bastar;x
12121;214;118;52;Jamnagar;x
12122;87;62;4;Junagadh;x
12123;217;253;185;Gandhinagar;x
12124;132;139;99;Surendranagar;x
12125;231;194;89;Mahisagar;x
12126;32;131;36;Botad;x
12127;178;224;156;Vadodara;x
12128;228;186;168;Narmada;x
12129;171;230;252;Tapi;x
12130;168;48;0;Valsad;x
12131;50;6;4;Palghar;x
12132;163;21;57;Sangli;x
12133;212;105;98;Dhule;x
12134;38;28;16;Osmanabad;x
12135;192;37;57;Latur;x
12136;37;172;18;Hingoli;x
12137;210;122;177;Jalna;x
12138;43;71;51;Buldana;x
12139;38;0;116;Gondiya;x
12140;100;59;39;Gadchiroli;x
12141;160;94;53;Mahabubnagar;x
12142;222;22;69;Nagarkurnool;x
12143;249;231;8;Vikarabad;x
12144;183;226;206;Sangareddy;x
12145;213;86;41;Kamareddy;x
12146;246;178;158;Siddipet;x
12147;2;238;98;Jangaon;x
12148;29;8;18;Jayashankar;x
12149;234;104;74;Suryapet;x
12150;185;204;105;Bhadradri;x
12151;118;124;92;Adilabad;x
12152;107;107;6;Mancherial;x
12153;94;148;11;Belgaum;x
12154;221;106;4;Haveri;x
12155;249;175;119;Chikmagalur;x
12156;81;105;58;Madikeri;x
12157;239;239;189;Hassan;x
12158;175;148;76;Ramanagara;x
12159;238;210;86;Kolar;x
12160;208;198;9;Margao;x
12161;123;113;3;Kanhirakode;x
12162;193;161;88;Malapuram;x
12163;5;219;76;Thrissivaperur;x
12164;134;23;7;Alleppey;x
12165;36;74;82;Pathanamthitta;x
12166;121;90;59;Thoothukudi;x
12167;193;96;87;Ramanathapuram;x
12168;250;219;82;Theni;x
12169;117;232;10;Ariyalur;x
12170;252;246;227;Tiruppur;x
12171;150;146;12;Krishnagiri;x
12172;120;240;35;Conjeeveram;x
12173;235;126;12;Pudukkottai;x
12174;162;225;153;Malikamardhangiri;x
12175;53;21;46;Paralakhemundi;x
12176;233;194;86;Baudh;x
12177;195;174;59;Nuapada;x
12178;160;5;27;Bargarh;x
12179;162;157;66;Jharsuguda;x
12180;242;253;183;Nabarangapur;x
12181;195;162;1;Kendujhar;x
12182;95;3;78;Anugul;x
12183;162;141;72;Jagatsinghapur;x
12184;226;240;31;Khordha;x
12185;146;220;56;Nayagarh;x
12186;245;186;49;Chatra;x
12187;142;139;73;Lohardaga;x
12188;200;45;126;Gumla;x
12189;144;116;82;Khunti;x
12190;139;28;22;Purbi Singhbhum;x
12191;250;244;146;Bokaro;x
12192;110;77;53;Hazaribagh;x
12193;184;104;13;Dhanbad;x
12194;95;246;8;Godda;x
12195;151;218;161;Sahibganj;x
12196;37;150;13;Bettiah;x
12197;240;201;152;Siwan;x
12198;223;226;60;Sheohar;x
12199;190;218;91;Saharsa;x
12200;152;193;211;Purnia;x
12201;163;120;86;Rohtas;x
12202;244;120;54;Buxar;x
12203;250;59;68;Arwal;x
12204;252;175;99;Jehanabad;x
12205;40;3;24;Nalanda;x
12206;132;120;109;Muzaffarpur;x
12207;165;117;13;Begusarai;x
12208;1;126;57;Lakhisarai;x
12209;220;32;51;Puruliya;x
12210;246;205;127;Tamralipta;x
12211;137;178;15;Murshidabad;x
12212;126;143;81;Bardhaman;x
12213;115;98;14;Barasat;x
12214;213;250;26;Maldah;x
12215;45;6;92;Jalpaiguri;x
12216;227;178;178;Namchi;x
12217;87;94;27;Simsanggre;x
12218;221;1;35;Baghmara;x
12219;243;159;30;Nongstoin;x
12220;191;43;33;Jowai;x
12221;211;178;91;Dhubri;x
12222;86;81;73;Bongaigaon;x
12223;86;220;116;Nalbari;x
12224;123;75;17;Kamrup;x
12225;208;206;61;Morigaon;x
12226;148;72;124;Nagaon;x
12227;159;127;113;Karimganj;x
12228;147;29;79;Hojai;x
12229;227;240;65;Golaghat;x
12230;236;156;211;Lakhimpur;x
12231;226;76;43;Dibrugarh;x
12232;187;112;67;Dhemaji;x
12233;137;115;117;Bomdila;x
12234;241;154;9;Seppa;x
12235;206;125;108;Jamin;x
12236;18;68;70;Daporijo;x
12237;241;204;150;Boleng;x
12238;115;165;117;Anini;x
12239;163;2;96;Tezu;x
12240;238;110;5;Changlang;x
12241;204;237;6;Unakoti;x
12242;173;223;99;Sipahijala;x
12243;231;74;43;Champhai;x
12244;102;93;84;Lunglei;x
12245;150;246;76;Lawngtlai;x
12246;162;63;40;Thoubal;x
12247;144;165;76;Zunheboto;x
12248;217;217;189;Mon;x
12249;122;85;71;North Andaman;x
12250;170;211;80;Nicobar Islands;x
12251;179;75;93;Lakshadweep;x
12252;85;222;85;Maripasoula;x
12253;201;93;45;Saul;x
12254;233;160;29;Papaichton;x
12255;73;26;31;Grand Santi;x
12256;51;53;18;Apatou;x
12257;164;32;7;Maroni;x
12258;207;213;63;Mana;x
12259;114;59;81;Iracoubo;x
12260;191;90;69;Sinnamary;x
12261;222;171;93;Saint Elie;x
12262;204;155;1;Kourou;x
12263;73;117;101;Roura;x
12264;118;107;90;Regina;x
12265;79;3;93;Camopi;x
12266;208;219;60;Saint Georges;x
12267;231;93;145;Ouanary;x
12268;76;142;20;Wiltshire;x
12269;243;159;138;Wight;x
12270;210;223;150;Buckinghamshire;x
12271;210;54;3;Berkshire;x
12272;216;132;80;Hertfordshire;x
12273;185;65;113;Surrey;x
12274;27;118;18;Brighton;x
12275;203;35;69;Worcestershire;x
12276;237;210;92;Herefordshire;x
12277;47;40;34;Warwickshire;x
12278;107;89;26;Staffordshire;x
12279;126;197;166;Manchester;x
12280;215;18;106;Liverpool;x
12281;162;225;84;Bedfordshire;x
12282;48;23;2;Suffolk;x
12283;238;114;186;Northamptonshire;x
12284;156;179;11;Rutland;x
12285;221;201;194;Nottinghamshire;x
